GO_term_def,Gene_name,Association_score,Disease_association,Full_name
nucleoplasm,CHRND,0.3326218692162316,Abnormal pattern of respiration,cholinergic receptor nicotinic delta subunit
nucleoplasm,CHRND,0.7263057114841316,Arthrogryposis syndrome,cholinergic receptor nicotinic delta subunit
nucleoplasm,CHTF18,0.03547966604973137,Intellectual disability,chromosome transmission fidelity factor 18
nucleoplasm,CHTOP,0.04207851435512672,Arthrogryposis syndrome,chromatin target of PRMT1
nucleoplasm,CHUK,0.05472482169678004,Arthrogryposis syndrome,component of inhibitor of nuclear factor kappa B kinase complex
nucleoplasm,CIC,0.6789149686915396,Intellectual disability,capicua transcriptional repressor
nucleoplasm,CIC,0.15830337108994727,Intellectual disability,capicua transcriptional repressor
nucleoplasm,CIR1,0.03041642204055095,Arthrogryposis syndrome,"corepressor interacting with RBPJ, CIR1"
nucleoplasm,CIZ1,0.03301087262043756,Intellectual disability,CDKN1A interacting zinc finger protein 1
nucleoplasm,CLCN7,0.04034333693738205,Arthrogryposis syndrome,chloride voltage-gated channel 7
nucleoplasm,CREB1,0.013931413537474,Arthrogryposis syndrome,cAMP responsive element binding protein 1
nucleoplasm,CREBBP,0.4971460716929733,Intellectual disability,CREB binding protein
nucleoplasm,CREBBP,0.4971460716929733,Intellectual disability,CREB binding protein
nucleoplasm,CREBBP,0.05207430251109973,Arthrogryposis syndrome,CREB binding protein
nucleoplasm,CSF1R,0.03112971116009243,Arthrogryposis syndrome,colony stimulating factor 1 receptor
nucleoplasm,CTBP1,0.26609749537298527,Intellectual disability,C-terminal binding protein 1
nucleoplasm,CTBP1,0.26609749537298527,Intellectual disability,C-terminal binding protein 1
nucleoplasm,CTCF,0.2956638837477614,Intellectual disability,CCCTC-binding factor
nucleoplasm,CTCF,0.44349582562164214,Intellectual disability,CCCTC-binding factor
nucleoplasm,CTCF,0.01108739564054105,Arthrogryposis syndrome,CCCTC-binding factor
nucleoplasm,CTDSP1,0.03547966604973137,Intellectual disability,CTD small phosphatase 1
nucleoplasm,CTNNB1,0.5514554132827711,Intellectual disability,catenin beta 1
nucleoplasm,CTNNB1,0.4978528093601022,Intellectual disability,catenin beta 1
nucleoplasm,CTNNB1,0.03183484923379728,Arthrogryposis syndrome,catenin beta 1
nucleoplasm,CTSA,0.25870589827929125,Intellectual disability,cathepsin A
nucleoplasm,CTSA,0.25870589827929125,Intellectual disability,cathepsin A
nucleoplasm,CTSK,0.05060513840665001,Arthrogryposis syndrome,cathepsin K
nucleoplasm,CUL3,0.30141290370952345,Intellectual disability,cullin 3
nucleoplasm,CUL3,0.30141290370952345,Intellectual disability,cullin 3
nucleoplasm,CUL4B,0.42619666210026674,Intellectual disability,cullin 4B
nucleoplasm,CUL4B,0.42501683288740705,Intellectual disability,cullin 4B
nucleoplasm,CUX1,0.3400134663099256,Intellectual disability,cut like homeobox 1
nucleoplasm,CUX1,0.3400134663099256,Intellectual disability,cut like homeobox 1
nucleoplasm,CUX1,0.04420914221738403,Arthrogryposis syndrome,cut like homeobox 1
nucleoplasm,CXXC5,0.03661058040506656,Arthrogryposis syndrome,CXXC finger protein 5
nucleoplasm,DAG1,0.1182655534991046,Intellectual disability,dystroglycan 1
nucleoplasm,DAG1,0.1182655534991046,Intellectual disability,dystroglycan 1
nucleoplasm,DAG1,0.03734419641661569,Arthrogryposis syndrome,dystroglycan 1
nucleoplasm,DDX23,0.1182655534991046,Intellectual disability,DEAD-box helicase 23
nucleoplasm,DDX23,0.1182655534991046,Intellectual disability,DEAD-box helicase 23
nucleoplasm,DDX3X,0.736812916889797,Intellectual disability,DEAD-box helicase 3 X-linked
nucleoplasm,DDX3X,0.5355196073456465,Intellectual disability,DEAD-box helicase 3 X-linked
nucleoplasm,DDX47,0.1182655534991046,Intellectual disability,DEAD-box helicase 47
nucleoplasm,DDX47,0.1182655534991046,Intellectual disability,DEAD-box helicase 47
nucleoplasm,DGCR8,0.01182655534991045,Arthrogryposis syndrome,DGCR8 microprocessor complex subunit
nucleoplasm,DHX16,0.3521274726579242,Intellectual disability,DEAH-box helicase 16
nucleoplasm,DHX16,0.3521274726579242,Intellectual disability,DEAH-box helicase 16
nucleoplasm,DHX37,0.3911108143935355,Intellectual disability,DEAH-box helicase 37
nucleoplasm,DHX37,0.3911108143935355,Intellectual disability,DEAH-box helicase 37
nucleoplasm,DNMT1,0.02910116087657674,Arthrogryposis syndrome,DNA methyltransferase 1
nucleoplasm,DNMT3A,0.38637315263729166,Intellectual disability,DNA methyltransferase 3 alpha
nucleoplasm,DNMT3A,0.38637315263729166,Intellectual disability,DNA methyltransferase 3 alpha
nucleoplasm,DNMT3A,0.01835723670433063,Arthrogryposis syndrome,DNA methyltransferase 3 alpha
nucleoplasm,DNMT3B,0.02334512748758366,Arthrogryposis syndrome,DNA methyltransferase 3 beta
nucleoplasm,DOCK1,0.04451219769822549,Arthrogryposis syndrome,dedicator of cytokinesis 1
nucleoplasm,DOK7,0.7319700147837482,Arthrogryposis syndrome,docking protein 7
nucleoplasm,DPF1,0.0413929437246866,Intellectual disability,double PHD fingers 1
nucleoplasm,DPH1,0.02023918335350281,Abnormal pattern of respiration,diphthamide biosynthesis 1
nucleoplasm,DPH1,0.04592953644094132,Arthrogryposis syndrome,diphthamide biosynthesis 1
nucleoplasm,DSCC1,0.03138472125982488,Arthrogryposis syndrome,DNA replication and sister chromatid cohesion 1
nucleoplasm,DSE,0.5962521695865846,Arthrogryposis syndrome,dermatan sulfate epimerase
nucleoplasm,DTX3L,0.0413929437246866,Intellectual disability,deltex E3 ubiquitin ligase 3L
nucleoplasm,DUSP18,0.04967153246962393,Intellectual disability,dual specificity phosphatase 18
nucleoplasm,DYRK1A,0.5507775388219737,Intellectual disability,dual specificity tyrosine phosphorylation regulated kinase 1A
nucleoplasm,DYRK1A,0.547301203135244,Intellectual disability,dual specificity tyrosine phosphorylation regulated kinase 1A
nucleoplasm,DYRK2,0.04584663762631411,Arthrogryposis syndrome,dual specificity tyrosine phosphorylation regulated kinase 2
nucleoplasm,E2F7,0.01108739564054105,Arthrogryposis syndrome,E2F transcription factor 7
nucleoplasm,EHMT1,0.5006083163038738,Intellectual disability,euchromatic histone lysine methyltransferase 1
nucleoplasm,EHMT1,0.5002387364491891,Intellectual disability,euchromatic histone lysine methyltransferase 1
nucleoplasm,EHMT2,0.05224380825822945,Intellectual disability,euchromatic histone lysine methyltransferase 2
nucleoplasm,EID2,0.05220685027276097,Intellectual disability,EP300 interacting inhibitor of differentiation 2
nucleoplasm,ELL,0.01478319418738807,Arthrogryposis syndrome,elongation factor for RNA polymerase II
nucleoplasm,ELMOD1,0.01478319418738807,Intellectual disability,ELMO domain containing 1
nucleoplasm,ELP2,0.3786448272315516,Intellectual disability,elongator acetyltransferase complex subunit 2
nucleoplasm,EP300,0.470483367899285,Intellectual disability,E1A binding protein p300
nucleoplasm,EP300,0.48713185088840666,Intellectual disability,E1A binding protein p300
nucleoplasm,EP300,0.04289384857898948,Arthrogryposis syndrome,E1A binding protein p300
nucleoplasm,EPHA6,0.01404403447801867,Arthrogryposis syndrome,EPH receptor A6
nucleoplasm,ERBB4,0.0413929437246866,Intellectual disability,erb-b2 receptor tyrosine kinase 4
nucleoplasm,ERGIC1,0.49939477864270326,Arthrogryposis syndrome,endoplasmic reticulum-golgi intermediate compartment 1
nucleoplasm,ESR1,0.02739891952684263,Arthrogryposis syndrome,estrogen receptor 1
nucleoplasm,ESR2,0.03400873822808625,Intellectual disability,estrogen receptor 2
nucleoplasm,ESR2,0.01102678563809799,Arthrogryposis syndrome,estrogen receptor 2
nucleoplasm,ESRP1,0.0413929437246866,Intellectual disability,epithelial splicing regulatory protein 1
nucleoplasm,ESRP1,0.03656623082250439,Arthrogryposis syndrome,epithelial splicing regulatory protein 1
nucleoplasm,EXOSC3,0.3400134663099256,Arthrogryposis syndrome,exosome component 3
nucleoplasm,EYA1,0.05276928538087192,Arthrogryposis syndrome,EYA transcriptional coactivator and phosphatase 1
nucleoplasm,EZH2,0.01656823345865679,Arthrogryposis syndrome,enhancer of zeste 2 polycomb repressive complex 2 subunit
nucleoplasm,FANCD2,0.1182655534991046,Intellectual disability,FA complementation group D2
nucleoplasm,FANCD2,0.1182655534991046,Intellectual disability,FA complementation group D2
nucleoplasm,FBXW7,0.03882990743244819,Arthrogryposis syndrome,F-box and WD repeat domain containing 7
nucleoplasm,FGFR2,0.031599077575542,Intellectual disability,fibroblast growth factor receptor 2
nucleoplasm,FGFR2,0.06251490450643273,Arthrogryposis syndrome,fibroblast growth factor receptor 2
nucleoplasm,FMR1,0.4708211039226649,Intellectual disability,FMRP translational regulator 1
nucleoplasm,FMR1,0.45458322126218326,Intellectual disability,FMRP translational regulator 1
nucleoplasm,FNDC1,0.04434958256216421,Arthrogryposis syndrome,fibronectin type III domain containing 1
nucleoplasm,FOS,0.02473674915879901,Arthrogryposis syndrome,"Fos proto-oncogene, AP-1 transcription factor subunit"
nucleoplasm,FOSB,0.06096001445587749,Intellectual disability,"FosB proto-oncogene, AP-1 transcription factor subunit"
nucleoplasm,FOXC1,0.05399754404829683,Arthrogryposis syndrome,forkhead box C1
nucleoplasm,FOXD3,0.02344778855832941,Arthrogryposis syndrome,forkhead box D3
nucleoplasm,FOXG1,0.2686332238204053,Intellectual disability,forkhead box G1
nucleoplasm,FOXG1,0.36182894384339753,Intellectual disability,forkhead box G1
nucleoplasm,FOXH1,0.04203868185967736,Arthrogryposis syndrome,forkhead box H1
nucleoplasm,FOXM1,0.06344423373766157,Arthrogryposis syndrome,forkhead box M1
nucleoplasm,FOXO1,0.04967153246962393,Intellectual disability,forkhead box O1
nucleoplasm,FOXP1,0.789473888511386,Intellectual disability,forkhead box P1
nucleoplasm,FOXP1,0.5146802935011955,Intellectual disability,forkhead box P1
nucleoplasm,FOXP3,0.01163857624506788,Arthrogryposis syndrome,forkhead box P3
nucleoplasm,FTO,0.20937394410621063,Abnormal pattern of respiration,FTO alpha-ketoglutarate dependent dioxygenase
nucleoplasm,GATA3,0.03908717607573705,Arthrogryposis syndrome,GATA binding protein 3
nucleoplasm,GATA5,0.02587058982792912,Arthrogryposis syndrome,GATA binding protein 5
nucleoplasm,GATAD2B,0.5503223246831148,Intellectual disability,GATA zinc finger domain containing 2B
nucleoplasm,GATAD2B,0.48404694856621366,Intellectual disability,GATA zinc finger domain containing 2B
nucleoplasm,GCH1,0.3695798546847018,Intellectual disability,GTP cyclohydrolase 1
nucleoplasm,GCH1,0.3695798546847018,Intellectual disability,GTP cyclohydrolase 1
nucleoplasm,GDF11,0.03137732966273119,Arthrogryposis syndrome,growth differentiation factor 11
nucleoplasm,GJA1,0.3400134663099256,Intellectual disability,gap junction protein alpha 1
nucleoplasm,GJA1,0.3400134663099256,Intellectual disability,gap junction protein alpha 1
nucleoplasm,GLI2,0.14598404260045722,Intellectual disability,GLI family zinc finger 2
nucleoplasm,GLI2,0.14598404260045722,Intellectual disability,GLI family zinc finger 2
nucleoplasm,GLI2,0.06155215083741956,Arthrogryposis syndrome,GLI family zinc finger 2
nucleoplasm,GLI3,0.03200561541569518,Intellectual disability,GLI family zinc finger 3
nucleoplasm,GLI3,0.05825552178122301,Arthrogryposis syndrome,GLI family zinc finger 3
nucleoplasm,GLI3,0.03602664423466473,IHPRF,GLI family zinc finger 3
nucleoplasm,GNAI2,0.01496798411473042,Arthrogryposis syndrome,G protein subunit alpha i2
nucleoplasm,GPI,0.01921815244360449,Arthrogryposis syndrome,glucose-6-phosphate isomerase
nucleoplasm,GSC,0.04764541357738578,Arthrogryposis syndrome,goosecoid homeobox
nucleoplasm,GSK3B,0.03968080941068079,Arthrogryposis syndrome,glycogen synthase kinase 3 beta
nucleoplasm,H2AX,0.0214356315717127,Arthrogryposis syndrome,H2A.X variant histone
nucleoplasm,HCFC1,0.5277680308659705,Intellectual disability,host cell factor C1
nucleoplasm,HCFC1,0.3695798546847018,Intellectual disability,host cell factor C1
nucleoplasm,HDAC1,0.02747723558510012,Arthrogryposis syndrome,histone deacetylase 1
nucleoplasm,HDAC4,0.3937616698988632,Intellectual disability,histone deacetylase 4
nucleoplasm,HDAC4,0.3831824465585137,Intellectual disability,histone deacetylase 4
nucleoplasm,HDAC8,0.4916633943560798,Intellectual disability,histone deacetylase 8
nucleoplasm,HDAC8,0.4916633943560798,Intellectual disability,histone deacetylase 8
nucleoplasm,HDAC9,0.01739520318584958,Arthrogryposis syndrome,histone deacetylase 9
nucleoplasm,HERC2,0.3400134663099256,Intellectual disability,HECT and RLD domain containing E3 ubiquitin protein ligase 2
nucleoplasm,HEY2,0.0411730437111492,Arthrogryposis syndrome,hes related family bHLH transcription factor with YRPW motif 2
nucleoplasm,HIC1,0.03837346611150859,Abnormal pattern of respiration,HIC ZBTB transcriptional repressor 1
nucleoplasm,HIF1A,0.02251127260130036,Arthrogryposis syndrome,hypoxia inducible factor 1 subunit alpha
nucleoplasm,HIPK2,0.03257476839190961,Intellectual disability,homeodomain interacting protein kinase 2
nucleoplasm,HIVEP2,0.6579655857468353,Intellectual disability,HIVEP zinc finger 2
nucleoplasm,HIVEP2,0.34576248627168765,Intellectual disability,HIVEP zinc finger 2
nucleoplasm,HMGB1,0.0540029895104136,Arthrogryposis syndrome,high mobility group box 1
nucleoplasm,HMGB2,0.03083035147779782,Intellectual disability,high mobility group box 2
nucleoplasm,HNRNPA1,0.03776366955168283,Arthrogryposis syndrome,heterogeneous nuclear ribonucleoprotein A1
nucleoplasm,HNRNPH2,0.01515277404207277,Intellectual disability,heterogeneous nuclear ribonucleoprotein H2
nucleoplasm,HNRNPK,0.3400134663099256,Intellectual disability,heterogeneous nuclear ribonucleoprotein K
nucleoplasm,HNRNPK,0.3400134663099256,Intellectual disability,heterogeneous nuclear ribonucleoprotein K
nucleoplasm,HNRNPR,0.4619748183558772,Intellectual disability,heterogeneous nuclear ribonucleoprotein R
nucleoplasm,HNRNPU,0.4892437357723193,Intellectual disability,heterogeneous nuclear ribonucleoprotein U
nucleoplasm,HNRNPU,0.4892437357723193,Intellectual disability,heterogeneous nuclear ribonucleoprotein U
nucleoplasm,HOXA11,0.06392550940744303,Arthrogryposis syndrome,homeobox A11
nucleoplasm,HOXA3,0.03320305414487361,Arthrogryposis syndrome,homeobox A3
nucleoplasm,HOXA4,0.03037207245798879,Arthrogryposis syndrome,homeobox A4
nucleoplasm,HOXB2,0.02207617392314551,Abnormal pattern of respiration,homeobox B2
nucleoplasm,HOXB2,0.0308525262690789,Arthrogryposis syndrome,homeobox B2
nucleoplasm,HOXC10,0.06448579480924187,Arthrogryposis syndrome,homeobox C10
nucleoplasm,HOXC8,0.05987573227537408,Arthrogryposis syndrome,homeobox C8
nucleoplasm,HOXD1,0.05241751078993124,Arthrogryposis syndrome,homeobox D1
nucleoplasm,HOXD10,0.03266346755703395,Arthrogryposis syndrome,homeobox D10
nucleoplasm,HOXD11,0.07188496128388473,Arthrogryposis syndrome,homeobox D11
nucleoplasm,HOXD3,0.04828191221600944,Arthrogryposis syndrome,homeobox D3
nucleoplasm,HSPB8,0.03547966604973137,Intellectual disability,heat shock protein family B (small) member 8
nucleoplasm,HSPB8,0.03059382037079961,Arthrogryposis syndrome,heat shock protein family B (small) member 8
nucleoplasm,HTT,0.03844369648430268,Intellectual disability,huntingtin
nucleoplasm,HUWE1,0.4712489117550469,Intellectual disability,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
nucleoplasm,HUWE1,0.4701915027263658,Intellectual disability,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
nucleoplasm,ICE2,0.13859244550676317,Intellectual disability,interactor of little elongation complex ELL subunit 2
nucleoplasm,ICE2,0.13859244550676317,Intellectual disability,interactor of little elongation complex ELL subunit 2
